,x,y,z
1564,-0.002566856843622134,-0.6822680643433575,-0.9767982627848086
1565,0.005473336172922307,-0.6855291730954288,-0.9767020952324019
1566,0.0033877705543936634,-0.6845703620084541,-0.9731357399483175
1567,0.0002082697852713789,-0.6846938709521473,-0.9770532075919782
1568,0.0048055741151732095,-0.6847249515081882,-0.9822976494774873
1569,0.0027606404046416288,-0.6847242422025414,-0.9755702029285049
1570,-0.0018520584732782156,-0.6822123674461772,-0.974102412151127
1571,-0.0017236787284524294,-0.680393859443045,-0.9724608684041783
1572,-0.0013563748665089432,-0.6789924499228271,-0.9714841197945694
1573,0.00014554933870409184,-0.6794116868952991,-0.9736574887280899
1574,0.0020590420860456004,-0.6824686065524134,-0.9739852361509226
1575,0.001479659077249236,-0.6804710519471624,-0.976493093368497
1576,-0.0004735680273841483,-0.6773959351737413,-0.9763834629732163
1577,0.004285960651075619,-0.6759737685495488,-0.9758549709946251
1578,0.0028085450480954005,-0.6768460070172173,-0.9763693827953904
1579,-0.0018338098646161973,-0.6783262261553014,-0.9763154488949087
1580,-0.0011021242267801518,-0.6786389325255167,-0.973197729309519
1581,-0.003559538976449024,-0.6835010162208287,-0.97085316391124
1582,-0.003398600201394739,-0.6833864983331484,-0.9750081909566054
1583,-0.0004296848668133766,-0.6762881514069368,-0.9803742293743443
1584,0.0026100022569544258,-0.6788554249846663,-0.9809190262989017
1585,0.00100592553724586,-0.6823340130588714,-0.9783078701042497
1586,-0.0010911015373098632,-0.6729941978067937,-0.977841557720554
1587,-0.003923205732453024,-0.6720993377299431,-0.9781675162841423
1588,-0.004876362170939645,-0.6798774983325693,-0.9725179248219853
1589,-0.0036032756058166156,-0.6855582984229113,-0.9700854357326334
1590,-0.0007056933322354367,-0.6835621191057338,-0.9726873157516445
1591,0.0020677346374250714,-0.6752095744240715,-0.9703806588650558
1592,0.001172337735857913,-0.6729290015821163,-0.9756271503039399
1593,-0.00026926055034429467,-0.6777575386357803,-0.9827100305665546
1594,0.0003015680769032198,-0.6778680300496059,-0.9801447925015057
1595,0.003845730954248611,-0.6765442285179968,-0.9761628362275808
1596,-0.00019526425760677291,-0.6787173051858938,-0.9726913262636818
1597,-0.0042914429901677745,-0.6788832364338637,-0.9710742914002034
1598,-0.0034333607407824023,-0.6803795080512487,-0.976363281363264
1599,-0.0004917081154662918,-0.6780022693952574,-0.9783428525324157
1600,-0.0014348126437146356,-0.6745361868723656,-0.9765882236732638
1601,-0.0034405196458551332,-0.671646086941175,-0.9756090356432434
1602,-0.002532486518386617,-0.6735094914633417,-0.9735062481062423
1603,-0.0001042706612508881,-0.6795829055395682,-0.9739991587120433
1604,0.0038550035820698355,-0.6799171681477443,-0.9722828372137299
1605,0.0008006234215560869,-0.6756708404307465,-0.9714191106504738
1606,-0.0025718159721262574,-0.6718977409478598,-0.9723256351645791
1607,-0.0033780488932037664,-0.6730098325512565,-0.9726359286457531
1608,-0.0029882894430557573,-0.6750096286095916,-0.9739643301689171
1609,-0.0013565214141629534,-0.6710582866376807,-0.9775250553752816
1610,-0.0032215594546336998,-0.6709110006923464,-0.974339221115063
1611,-0.0020099690487462266,-0.6751720759653582,-0.9731436783564266
1612,-0.00023150040456927797,-0.6758049550628235,-0.9771243105210924
1613,-0.002087694917451158,-0.6710996703295168,-0.9748601486509946
1614,-0.001908320538040483,-0.6664282763995917,-0.9711928379299464
1615,0.001832738653908267,-0.6683883094211056,-0.9736089782138428
1616,0.0027394419382690744,-0.6690478104696259,-0.9736857329522758
1617,0.0018848695754485997,-0.6704800182902092,-0.9728500982499344
1618,0.0025741249149454,-0.6683013215476723,-0.9735641040855715
1619,0.000506063033589197,-0.66722723926423,-0.9716833705647212
1620,0.0018814002374625465,-0.6718551854213588,-0.9760097885151218
1621,0.00453481377856211,-0.669978531313801,-0.9764866766528949
1622,-0.000729655972573146,-0.6663198100671209,-0.969371791424433
1623,-0.001824636618172598,-0.6672196705938035,-0.9689511608801311
1624,0.004740037369901856,-0.6673745509051343,-0.974791541589465
1625,0.004067696469265156,-0.6653704370032526,-0.9778000664397236
1626,-0.0006280458355460767,-0.6683094697828189,-0.9767585959152675
1627,-0.004927070332596251,-0.6710911515433021,-0.9704670365430392
1628,-0.005113294379647771,-0.6716911674165713,-0.9696981764749922
1629,0.0008800046461091935,-0.6712197497364469,-0.9744859652384535
1630,0.0005133304449640546,-0.6689925980792654,-0.9720392738647715
1631,0.00018031485765494288,-0.6678926869366407,-0.9708661975675767
1632,0.0028129377648597473,-0.6667408791493846,-0.972929486630725
1633,4.325008770434013e-05,-0.6631145025743194,-0.971937449860839
1634,-0.002059345952451341,-0.6602604560522867,-0.9705980706303781
1635,-0.004136197343476256,-0.661079050481235,-0.9712543586936615
1636,-0.0022979046669101486,-0.6636611489290629,-0.9734802015385909
1637,-0.0014005543059675987,-0.6684401860108514,-0.9741821672199173
1638,-0.002195852159971101,-0.6700683563151015,-0.9736275401637928
1639,0.00031114868367733395,-0.6657653595264146,-0.9711238125024967
1640,0.0009508320332412317,-0.6642544517319583,-0.9709069236972073
1641,6.866071919257394e-05,-0.665140595283353,-0.9760874206510186
1642,-0.0018647333665324508,-0.6646154756266277,-0.976239556694717
1643,-0.0016720811214303564,-0.6661761738009672,-0.9705842809452163
1644,-0.0033932147410998858,-0.6703363963548842,-0.9676243375355906
1645,0.002249271266972166,-0.6709012339055379,-0.9705679645161326
1646,0.006643656167161444,-0.6706251469256133,-0.9764924902912302
1647,0.00019928486051142672,-0.6707855745964485,-0.9754252595977986
1648,-0.003074176861788319,-0.6698208580280777,-0.9708811530522506
1649,-0.003860293791340664,-0.671709248732089,-0.9692589021622742
1650,0.003974323652824176,-0.6702818372207462,-0.9708559103063645
1651,0.005829700609333321,-0.6623541306851537,-0.9702347980660023
1652,0.0008579511821178549,-0.6621311676048316,-0.9688827380908009
1653,0.0012648001046537776,-0.6675319926357016,-0.969644594314746
1654,-0.0005654452304855055,-0.667771663883776,-0.9703017842448858
1655,0.0006009685809503872,-0.663267401269859,-0.9752662151714584
1656,0.003989396015467415,-0.6568306054528135,-0.9776455505087199
1657,0.0033007651066583594,-0.6573779503643412,-0.9689217086621562
1658,0.00015794152777668866,-0.6596080490254523,-0.9666602901197466
1659,-0.0036838236590899876,-0.6629751710336393,-0.9772445401294766
1660,0.0023194378865176797,-0.6593190344955898,-0.9743087065422422
1661,0.00552654092667743,-0.6579843420456741,-0.9694854297689941
1662,0.0030620778715603624,-0.6640964517045045,-0.9802649391035113
1663,0.004704240681507572,-0.6618579756687771,-0.9834057997402461
1664,0.00139936017183351,-0.6599467115201125,-0.9776448597639444
1665,-0.0014047473234780742,-0.6616716608908307,-0.9714586483858045
1666,-0.005785452166919088,-0.6626648166889471,-0.9683514246925283
1667,-0.0018009118698644455,-0.6595251761896092,-0.9714469446518814
1668,0.00023081709664193406,-0.6580363541930453,-0.9748381474431544
1669,-0.005217469862022683,-0.6579738514131542,-0.9751405577744857
1670,-0.0007893821669751937,-0.6605965825058231,-0.9722644832902189
1671,0.001101203861408647,-0.6607192552393941,-0.9746366279796661
1672,0.0008824323660050554,-0.6580140300028843,-0.9777852828806264
1673,0.003092378270802343,-0.6621274877964137,-0.9731405363878964
1674,0.004745424061073843,-0.6597128702455909,-0.971826324607148
1675,0.0019089608938338714,-0.6565193872356273,-0.9750909186440954
1676,-0.0059356134612957665,-0.6593091691704367,-0.977159220866
1677,-0.003926433104591751,-0.6577005197330309,-0.9775433614790068
1678,7.56880720611398e-05,-0.6532241196712788,-0.9704078796541454
1679,-0.0014398718064791865,-0.6563858936861652,-0.9717344747145473
1680,0.0015140918302658836,-0.6587043840399072,-0.9723879827550306
1681,0.004128016731567536,-0.6564455515784868,-0.9710212031486467
1682,0.0008332498997349821,-0.6582845714407728,-0.9730800246920551
1683,-0.001714927374539901,-0.6613719775843089,-0.9726244788680188
1684,-0.0034317937652074246,-0.6576640196280841,-0.9711324124849052
1685,-0.005323870081226353,-0.6554514868902012,-0.9714758991331426
1686,7.887310539083233e-05,-0.6608482705439747,-0.9729676840471931
1687,0.0014789073707703597,-0.6577754280826725,-0.9685527229425631
1688,0.001030218456789073,-0.6564864359195695,-0.969719672125523
1689,0.007164637129485994,-0.6569370685596733,-0.9736316070327596
1690,0.0079590696788899,-0.6516233537614993,-0.973290972405691
1691,0.005594347411733369,-0.6536153505711538,-0.9729273779134621
1692,0.0032084431868034577,-0.6595864975378871,-0.9745525250954612
1693,-0.0015607111544073376,-0.6601816636391179,-0.9723563256594614
1694,-0.001431525653958658,-0.6549943595781245,-0.9708060293736227
1695,0.002498085830818853,-0.6523210180094636,-0.9731899226173507
1696,0.0018569039823828333,-0.6538027598817734,-0.9760408710899606
1697,0.002746032613500119,-0.6533098392310797,-0.9731154438827307
1698,0.00023417341947140646,-0.6540139691435827,-0.9684627885115746
1699,-0.0034622031497108818,-0.6552221840478475,-0.968099532497224
1700,0.0001910360842348099,-0.6528968106639392,-0.9702364500104261
1701,0.0012669536959087346,-0.6476177623532982,-0.9719500186367455
1702,0.0020995928345183493,-0.6505370487147438,-0.9718590796970638
1703,0.007796794894928282,-0.6534745438003744,-0.9732395027176481
1704,0.004375181587163796,-0.6517199785541294,-0.974103070946596
1705,0.0019871561680753764,-0.6561925487786789,-0.9706231048565477
1706,0.004976416790567646,-0.6534486228623192,-0.9707440495574462
1707,0.002663759266456072,-0.6504842473255165,-0.9731673251458562
1708,0.0019694341557608573,-0.6556971474206714,-0.9715280428301161
1709,0.004098800090618629,-0.6545951678096072,-0.9704521826840518
1710,0.00442046736229031,-0.6455964356358108,-0.9700626944571903
1711,0.0021313197700067294,-0.6442312519312128,-0.9695376885389271
1712,0.0015377192009267868,-0.6498053199732867,-0.9722732410260984
1713,0.0007168350313907021,-0.6493979716058601,-0.971006398569667
1714,-0.003462144703778779,-0.6516015827537792,-0.9685769193086856
1715,-0.002600076286124687,-0.6522257150534329,-0.9713259022546208
1716,-2.9558091517754374e-05,-0.649177442050269,-0.9724904891782807
1717,-0.0030976733232172715,-0.6501855323981331,-0.972146626692833
1718,-0.0036666795215166185,-0.6481954229575179,-0.9700698180452161
1719,-0.002395581829251748,-0.6474827631121118,-0.9694317831535265
1720,-0.0013543926222265201,-0.6503527303194979,-0.9720630223622184
1721,0.0015850879622617815,-0.6516062014851918,-0.9744392050007233
1722,0.00011485183557823928,-0.6453410170047393,-0.9695084181523356
1723,-0.001205947534017247,-0.6403163689702106,-0.9679980714474591
1724,0.0020662502158424394,-0.6434950696710662,-0.9727652467721586
1725,0.0029546041937133028,-0.6479731864103105,-0.9707199666647202
1726,0.0031421479092072113,-0.6491778881992425,-0.9668209065667068
1727,-0.001290943914156179,-0.6479049534364312,-0.9676890141811365
1728,0.0010248731909487715,-0.6480902673397774,-0.9685181748967234
1729,0.004166975403795883,-0.6469488236976617,-0.9724742095803878
1730,-0.0012746678765097504,-0.6473635014465763,-0.9724987204922002
1731,-0.0013056777442958757,-0.6482219286210363,-0.9702377792322865
1732,0.0014590039652549376,-0.6454297544685432,-0.974495802026125
1733,0.00021692968595965806,-0.6452338258782725,-0.9731658468665247
1734,-0.0014066602788185055,-0.6487515130767082,-0.9695001600677312
1735,0.003490170666963002,-0.6481580403617452,-0.969934224274712
1736,0.0018765944900672876,-0.6475694618328074,-0.9705474025857518
1737,-0.0033497560611008633,-0.6480102834819811,-0.9736762506756348
1738,-0.002800201449435207,-0.648202438943983,-0.9705765901791561
1739,-0.0030094861111061594,-0.6473134362889026,-0.9638851246793206
1740,-0.002806363163182921,-0.6455107064189449,-0.9691224970337269
1741,-0.0017626004911360997,-0.6454576112317073,-0.9707497831674414
1742,0.0009195139806470403,-0.6469167328014702,-0.9653937812165392
1743,0.0042128143365429424,-0.6464981796634838,-0.9649097453559292
1744,0.001794276773052061,-0.6466485035724552,-0.9685259714072443
1745,0.0011185559987640537,-0.6449933059452555,-0.969295071536397
1746,0.0033022279301408025,-0.6456763312916017,-0.9688387672290266
1747,0.0036583666610443205,-0.6488798562121414,-0.9688945888690599
1748,0.003194341698602394,-0.6475416019147138,-0.9684760934567488
1749,0.0012120088761640425,-0.6425376328126148,-0.96629070065319
1750,0.0007547214449042835,-0.6392860608523128,-0.9674016376024727
1751,0.002754857977201284,-0.6377537915382673,-0.9700703576207859
1752,-0.0006356619918170403,-0.6414268847821517,-0.9707435570818352
1753,-0.0024357147688998425,-0.6424624889390558,-0.9719608208626408
1754,-0.001273628396719409,-0.6397785257522348,-0.9718210159953661
1755,-0.0013542398285904978,-0.6415409526353837,-0.9722207418841698
1756,-0.0012790982078840969,-0.6463320860017467,-0.9688435568497342
1757,-0.003278097083615102,-0.6474017290540931,-0.967666428385222
1758,-0.0015095521475321993,-0.6467935599347855,-0.9659706467478845
1759,0.00039316016287776616,-0.6452424722518856,-0.9595263263637269
1760,-0.0013854544024186283,-0.6393815520666809,-0.964369611648114
1761,0.0004720349035534488,-0.6362437026930078,-0.9698296770590841
1762,0.002673984978127698,-0.6381897758271851,-0.9640991995996719
1763,0.0006496747314654406,-0.6437613922291159,-0.9609939119744764
1764,-0.00037034402501843843,-0.636681408448629,-0.9627422698598264
1765,-0.00029333641701383416,-0.6331920809192999,-0.9664038562106584
1766,-0.002219905315639175,-0.6390299424038342,-0.9707481704610494
1767,-0.004152003250129357,-0.6410764162534242,-0.9740454191937049
1768,-0.004200972069841572,-0.6414773795955053,-0.9674273977623417
1769,0.0005704779096754362,-0.6404046072173704,-0.9637559225900485
1770,0.002864581114434437,-0.6400747890561004,-0.969995560428847
1771,0.002407514897955229,-0.6399419713666111,-0.9686036042860819
1772,0.004163460656576915,-0.6385221999171549,-0.9670436410390462
1773,0.0020882869782532817,-0.6345126096664758,-0.9672340416359827
1774,-0.003348133043066358,-0.6370675063791975,-0.9679688704948173
1775,-0.0027226670525146166,-0.6365436708720359,-0.9706940162467459
1776,-0.0012169082248925127,-0.6333157215305253,-0.9729372136209749
1777,-0.002684706006343501,-0.639180187876414,-0.9725146666806761
1778,-0.0004893623744199889,-0.6421545563314626,-0.9698683507479029
1779,-0.0017817372921827021,-0.6411410872164082,-0.9656435957554728
1780,-0.0013229087929973707,-0.638189991484354,-0.9660028523556036
1781,0.003471329616046921,-0.63295267262299,-0.9704282925824682
1782,0.00379548279036057,-0.6310160453171921,-0.9665639297031426
1783,0.0019097462247722413,-0.635691383253738,-0.9660161451585142
1784,0.00408223901026383,-0.6424852081783282,-0.967650884579935
1785,0.0060478827593993915,-0.6448073882637383,-0.9676563111639762
1786,0.0031268152867000142,-0.6404385400750741,-0.9716110203059601
1787,0.00290851674068525,-0.6346563034924375,-0.9721516051199395
1788,0.003468984556850586,-0.6330975205343531,-0.9701112999640706
1789,0.0009958911274332227,-0.6348391773445694,-0.9668394762762876
1790,0.000901982850760289,-0.6377295635922442,-0.9659903250884435
1791,-0.0007969336913742803,-0.6391617714010052,-0.9675799809541181
1792,-0.0016332430157670623,-0.6324389344656269,-0.9654654977583086
1793,-7.151137918820041e-05,-0.6303192479434158,-0.9642184937679403
1794,-0.0011530640768383368,-0.6366180701843862,-0.9680650023825612
1795,-0.004125195711458431,-0.6342347679953462,-0.9723480758022904
1796,-0.0026583358851456048,-0.6314878808263382,-0.9682601066992563
1797,0.000863932813314767,-0.6342196419778703,-0.9667107646121685
1798,-0.00018589438409194708,-0.630298284422638,-0.966019454111476
1799,-0.0008689027674967861,-0.6302369758668077,-0.9649100032513475
1800,0.0015337547968597516,-0.63233634932164,-0.9644589987209692
1801,0.004209108776565575,-0.6324133184116675,-0.9693729856737605
1802,0.002545748910212061,-0.6313214301378209,-0.972575769387036
1803,-0.0015048262864176057,-0.6285677989331322,-0.9655120492015359
1804,-4.707783517430208e-05,-0.6305845158779192,-0.9645465096595676
1805,0.001107898389166392,-0.6328535643342218,-0.9676128782180407
1806,-0.0004803465516134185,-0.6337668286697231,-0.9671380388111832
1807,-0.003568339079382247,-0.6340248431441469,-0.967475404018789
1808,-0.002266595101524225,-0.636146590140887,-0.9653248838243885
1809,0.005279744772616086,-0.6358953757493594,-0.9643319965120362
1810,0.0038889173968049908,-0.6310726220430559,-0.9707473045969625
1811,0.0016404900604683357,-0.6339839300991121,-0.9681899687625203
1812,0.0049456841368451495,-0.6307522887342665,-0.9710413743947234
1813,0.0036590720056878714,-0.6239527975506489,-0.9709033026276961
1814,0.001930213624394987,-0.6283442750859395,-0.9655047764626434
1815,0.0019457204954461491,-0.6293387583430889,-0.9647783603945358
1816,0.0026604992229725213,-0.6324841027412774,-0.9639761932539108
1817,-0.001295126345307934,-0.6363965107136658,-0.9657092253384184
1818,-0.0021315791294414625,-0.6302506818047559,-0.9662121011685718
1819,-0.0004950545952731937,-0.6274199305407212,-0.9663279797875626
1820,-0.0034173211253901536,-0.6300797008811612,-0.9658541565537692
1821,0.0016821979331457554,-0.6295081142551746,-0.9672385854155461
1822,0.007313890508215533,-0.6307736573102983,-0.9701963296435663
1823,0.003450184687743231,-0.6271961897096066,-0.9722195353186017
1824,0.004514809763151272,-0.6201673282208585,-0.9656652884019469
1825,0.006995857372793733,-0.6246244368370198,-0.9644461427309787
1826,0.005419122646306142,-0.6273919364597482,-0.9677682399534848
1827,0.003183375244509608,-0.6238927264607803,-0.9665834235575473
1828,0.002439879551916538,-0.6242322860992418,-0.9648590436054701
1829,0.003420238263049466,-0.6235272664235717,-0.9613377418723343
1830,0.0023807167525357236,-0.6231112248299606,-0.9612601591040201
1831,0.0007816052622013704,-0.6254261149892424,-0.9678639704675618
1832,0.00515786388300041,-0.6227134464795306,-0.9696666491130006
1833,0.00499470763613063,-0.6219819387166785,-0.963151985184024
1834,0.0008997342947947548,-0.627413470785694,-0.9637782340573695
1835,0.002120547314654613,-0.6314142890356058,-0.9669935840162422
1836,0.009381542402691272,-0.6293063246173698,-0.9676551780025543
1837,0.006675273803749578,-0.6254455817903235,-0.9674624384666517
1838,-0.0001084538606757589,-0.6256078539983028,-0.9693846099920241
1839,0.003926165936086876,-0.6256108354972695,-0.9682759838622125
1840,0.0029072938707226264,-0.6258221980021497,-0.9666062205031274
1841,-0.0035395288810465904,-0.6230626220153347,-0.9693909255588401
1842,-0.004369270325083814,-0.6210642113826176,-0.971373116173722
1843,-0.0011881321442398392,-0.6216063128408174,-0.971013380161681
1844,0.001255977695257161,-0.621317983877431,-0.9698847402038029
1845,0.00022709193301770025,-0.6198049260231148,-0.9683468596200406
1846,-0.004744575563898409,-0.6191098982557903,-0.9653437731639228
1847,-0.0035881507842368708,-0.619240035043913,-0.9669038195835538
1848,-7.280793035570316e-05,-0.620444663787544,-0.9674541462100222
1849,0.0024470133400131605,-0.6246991491023776,-0.9656051555433056
1850,-0.002839096756041272,-0.6243450989809629,-0.967190680078826
1851,-0.003566996607977474,-0.6198051464060707,-0.9697621004740757
1852,-0.0014928439166766176,-0.6195579047462323,-0.9658541674438951
1853,0.0025412410729634075,-0.6217271388937118,-0.9651963602994151
1854,0.0017585896987902434,-0.6170846597140016,-0.9689200912896113
1855,0.000669964513748748,-0.6167774878537517,-0.9684003908134374
1856,0.005268998749059888,-0.6222442118561452,-0.9645771595091455
1857,0.003466002293728202,-0.623265603410767,-0.9658214913351824
1858,0.0030719250621597106,-0.6207442633050617,-0.9701863958308623
1859,0.0051950598758117765,-0.6166430014728683,-0.9666171433504889
1860,0.0035079975555033956,-0.6200950112639001,-0.9647112916859023
1861,0.001625794680454559,-0.6248807201341917,-0.9657670413668638
1862,0.0002725890041389689,-0.6233613178593372,-0.967587546101343
1863,-0.004200985955279507,-0.6212136449481817,-0.9662090138865742
1864,-0.0017853290124345384,-0.6169751988601424,-0.9642468919408563
1865,0.002837895719686857,-0.6153525272664764,-0.9623013827959486
1866,0.003375227363311419,-0.6158352622683394,-0.9590847353356893
1867,0.0011360303260216237,-0.6157824274774932,-0.966601358200485
1868,0.000660226575594935,-0.615290292376967,-0.9669113772228788
1869,0.0024460178821350343,-0.6164374575172922,-0.9612709936698323
1870,-0.001069955807350882,-0.6190017974025214,-0.9652119218854297
1871,-0.00295792478971242,-0.6158893545899218,-0.964632691446903
1872,0.0032929303202487836,-0.6172576262995302,-0.9689395931652208
1873,0.0007698011761271405,-0.6189031458995525,-0.968733722614756
1874,-0.004207818347807618,-0.6188383293862166,-0.9661630114901949
1875,0.0016863066928655371,-0.6203369959730931,-0.9664748340059972
1876,0.003489894274860371,-0.6210337467559441,-0.964490836374063
1877,0.00116464842514877,-0.622059463619122,-0.9665358059892004
1878,0.00059095173531574,-0.6240445461755363,-0.9662197193934335
1879,-0.0019789266408997124,-0.6241616228065221,-0.9675958946812804
1880,-0.003346974931613238,-0.6184944869933148,-0.9671046135886807
1881,0.0008805276933187785,-0.6141215152872425,-0.9660813926374516
1882,0.0023467454176487224,-0.6134150166590095,-0.9608460884650739
1883,0.0002780239402378985,-0.6154121976802073,-0.9578933178592055
1884,-0.0009372099550634485,-0.6134832584048324,-0.963286453525378
1885,-0.0003690789611992022,-0.6136332316914869,-0.9667503383951901
1886,0.0017591855907536974,-0.6171544486450821,-0.9674349409695963
1887,0.003608399139504013,-0.6119885192514635,-0.9652656024257554
1888,0.0020238748407098396,-0.6134306475321076,-0.9609466097779722
1889,0.0011692399258818869,-0.6216656116110919,-0.9603799922305983
1890,0.001419782897907516,-0.6201589712517229,-0.9593490177720514
1891,0.0041520538787689,-0.6156750424898768,-0.9597715891713818
1892,0.002354718874249599,-0.6134924823466137,-0.9617162082203958
1893,-0.002941172529243957,-0.6117596145881881,-0.9633062144626985
1894,-0.0024501064638863595,-0.6110710086772165,-0.9658087781556726
1895,0.0004171492357808332,-0.6143788125485927,-0.9627965995850972
1896,-0.0005608906104511149,-0.6147305919943791,-0.967493547187246
1897,-0.0018938218363282993,-0.6109269269465278,-0.966164297076386
1898,-0.000887272647282456,-0.6076714660646768,-0.9621281494341738
1899,0.0009666120240951415,-0.6027972770639153,-0.9635084329131043
1900,0.006340965485650818,-0.608174091904011,-0.9627783567313337
1901,0.0029983024868458904,-0.6126830568199959,-0.9620657653626133
1902,-0.003037820541824258,-0.608997642512574,-0.9600412732373089
1903,-0.0020604564149129265,-0.61011902996872,-0.9635774933260085
1904,0.0024106513997840737,-0.6115776298166027,-0.9642272943440169
1905,0.0034387832341572686,-0.6104480913751484,-0.9655090869482982
1906,0.003667664110628717,-0.608808866942053,-0.96633464199617
1907,0.0010403800439883054,-0.6106433936325076,-0.9618073913104196
1908,-0.00581626395554476,-0.6092516767049467,-0.9632162092434395
1909,-0.0038318131983314627,-0.6077533159855201,-0.9645127146478979
1910,-0.00023872397216248496,-0.6085045501067946,-0.963246285709898
1911,-0.003995495435747177,-0.6065332842451374,-0.9648085130066392
1912,-0.007411667931687186,-0.6035951644018117,-0.9610010195069311
1913,-0.005026160881060715,-0.6034090634627637,-0.9614198004329234
1914,-0.0010708655434109636,-0.6042098439292014,-0.9654367148431675
1915,0.0012002140710719294,-0.6060304004649745,-0.9641984240265022
1916,0.0028073142367010646,-0.6076450457185998,-0.9645213646020084
1917,0.00395554026163064,-0.608783584678581,-0.9655549585585064
1918,-0.00020528120364050602,-0.6129132773044436,-0.9659483808223716
1919,-0.002147905504679102,-0.608514112826339,-0.9644817709682586
1920,0.0025779735368296245,-0.6051430979731197,-0.9635404169993625
1921,0.004587315152413853,-0.6097156150095788,-0.9668250846312764
1922,0.0030357955988792955,-0.6119996252521793,-0.9679319317994103
1923,-0.0011396502581267239,-0.6070891427812658,-0.968814125954514
1924,-0.001072091291453272,-0.6050785504232372,-0.965643375960528
1925,-0.002963239549878223,-0.6048914682312523,-0.9621219804827943
1926,-0.0011583060986851716,-0.6046457951455214,-0.9631635981699146
1927,0.0023732924402766428,-0.6096657816669026,-0.9610719975488836
1928,-0.0004554694332041145,-0.6048587491057639,-0.9607543656999138
1929,0.0029583774663372924,-0.6018047345040827,-0.9669584192569992
1930,0.0035046184531999595,-0.6044670558901907,-0.9662989157453675
1931,0.002995363039399591,-0.6048943441639992,-0.963877152582345
1932,-8.27924979635873e-06,-0.6053440725796337,-0.9648112804533987
1933,0.0010094192920414042,-0.6056424832821121,-0.9623791033073871
1934,0.0020319231156711907,-0.6062032779623603,-0.9621791216132902
1935,-0.000994901817134811,-0.6089955783611951,-0.9604733457631618
1936,0.007411233731936434,-0.6105379295802894,-0.9617327655882796
1937,0.009962616908465385,-0.6072641320529032,-0.9659460097606496
1938,0.0024235753569442444,-0.6051827097562014,-0.9652823686320515
1939,0.003040758736714415,-0.6052367456013146,-0.9619394169672302
1940,0.004685779973656757,-0.6026291954273594,-0.9618443410716014
1941,6.144152937539156e-05,-0.5949930368710759,-0.9648932928350187
1942,0.0016115688783296309,-0.5942824382303281,-0.9631379836181078
1943,0.0028660087128719895,-0.6023319653188816,-0.9654643003660761
1944,-0.0005427873119362335,-0.6017886681842508,-0.9630973810461708
1945,0.0006830926707076246,-0.5980507267282532,-0.9576211381639915
1946,0.0009487888418152388,-0.6017296439494808,-0.9631375242407009
1947,-0.0015446970679620282,-0.6002034114563899,-0.9680207678996783
1948,-0.00034920588928034495,-0.6007459847559105,-0.9648183717420544
1949,0.0001364089531562482,-0.6063144440418271,-0.9612061579503252
1950,0.002308020622429752,-0.6065176666096735,-0.966414684784725
1951,0.0061629609655636805,-0.602252063463425,-0.967221028687549
1952,0.0015352851850993876,-0.6009360321973145,-0.962626905157101
1953,-0.002299728900590269,-0.6041445502732389,-0.9624502350520069
1954,0.001592081224944393,-0.6031634418778905,-0.9607256082734443
1955,0.006472660503462887,-0.6012270911647205,-0.9578304467402583
1956,0.00495542772449842,-0.6004121677950922,-0.958391490759189
1957,-0.0008214890618151901,-0.601179627387867,-0.9601384428911421
1958,-0.0028398445728837576,-0.601462795448983,-0.9606701797232832
1959,8.91622437626862e-05,-0.5987228243462122,-0.9618382546779543
1960,0.0012048079717262696,-0.5992539924871315,-0.9614312161431705
1961,0.00574795433996533,-0.6030649205714599,-0.9623635173967422
1962,0.007284915157870482,-0.6025488411774371,-0.9624066980053054
1963,0.002126995348241383,-0.6016683243404891,-0.9597437032565722
1964,0.0006933147203586894,-0.6038992820086742,-0.9639719075191214
1965,-0.0036353590066268526,-0.5988977688766767,-0.9680855591103854
1966,-0.005975749960640352,-0.5970751351702291,-0.968138944448281
1967,-0.006711427206169434,-0.5985014462733087,-0.9683127681113723
1968,-0.0018987937616398469,-0.5987564149427981,-0.9668511662416902
1969,-0.0012533522762441073,-0.597787690891467,-0.965954092308493
1970,-0.006852947017318903,-0.5963916311757036,-0.9649404352692303
1971,-0.0023008148977878024,-0.5975173130108148,-0.9621630521918537
1972,0.0017917285017543846,-0.5956384173580435,-0.9654952285961645
1973,0.005321742306387971,-0.5934426821858005,-0.967896535986421
1974,0.0063681265450070005,-0.5922094791913601,-0.9639155590133154
1975,9.079941075012784e-06,-0.596507288282942,-0.9614099105266064
1976,0.000473468605267074,-0.5944307747571455,-0.9603984148161101
1977,0.0012570140409569278,-0.5895004742082809,-0.9620282040699861
1978,8.55110996066306e-05,-0.5951673629120405,-0.9668413724219003
1979,-4.3164173541649606e-05,-0.5979337123686227,-0.9699892158578165
1980,5.7569777461503526e-05,-0.5993592833493004,-0.9638786850285064
1981,0.002729914052732054,-0.601679735833449,-0.9585432582889599
1982,0.004867932614113183,-0.5977163070485136,-0.9635787681319739
1983,-0.0014005059336706712,-0.5926989356053763,-0.9609380610117324
1984,-0.004569251667732145,-0.5900190483597435,-0.9574677587689856
1985,-0.0017904624549134778,-0.5899338157315347,-0.9613339974821232
1986,-9.297245205933016e-05,-0.591716480500164,-0.9630875163461996
1987,0.004768132007245333,-0.5992695781254166,-0.9652299099392063
1988,0.002199152031346327,-0.5994556288290365,-0.9650058991800793
1989,0.0038957256275187254,-0.5903232742267196,-0.9628651112397962
